FIPS,Total Number of Services,Total Medicare Payment Amount,Total Number of Services: 2019,Total Medicare Payment Amount: 2019,Total Number of Services: 2018,Total Medicare Payment Amount: 2018,Total Number of Services: 2017,Total Medicare Payment Amount: 2017,Total Number of Services: 2016,Total Medicare Payment Amount: 2016,Total Number of Services: 2015,Total Medicare Payment Amount: 2015,tot_ratio,% ASC Procedures: 2019,% ASC Billing: 2019,% ASC Procedures: 2018,% ASC Billing: 2018,% ASC Procedures: 2017,% ASC Billing: 2017,% ASC Procedures: 2016,% ASC Billing: 2016,% ASC Procedures: 2015,% ASC Billing: 2015,% ASC Procedures,% ASC Billing,Total Medicare Payment Amount: Slope,Total Number of Services: Slope,% ASC Billing: Slope,% ASC Procedures: Slope,Beneficiaries with Part A and Part B,Average Age,Percent Male,Percent Non-Hispanic White,Percent African American,Percent Hispanic,Percent Eligible for Medicaid,Average HCC Score,Hospital Readmission Rate,Emergency Department Visits per 1000 Beneficiaries,Procedures Per Capita Standardized Costs,Procedure Events Per 1000 Beneficiaries,metro,pct_poverty,median_house_income,pop,2013_Rural_urban_cont_code,Pct_wthout_high_diploma,Pct_wth_high_diploma,Pct_wth_some_coll,Pct_wth_coll_degree,unemployment,pct_uninsured,fibro,tabacco,obesity,migrane,Alzheimers,Depression,Alcohol Abuse,Drug Abuse,Schizo_othr_psych,COPD,Chronic Kidney Disease,Osteoporosis,Stroke,Diabetes,Asthma,Arthritis,Hypertension,Heart Failure,Ischemic Heart Disease,Population Density,Medicare Population Density,Urban,LISA_CL,Moran I score for ACS billing fraction
31111,68.0,7884.69,15.0,1141.3,14.0,644.81,0.0,0.0,13.0,708.01,26.0,5390.57,4.998456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000454,-0.061547,0.0,0.0,7343.8,72.0,43.956,93.494,0.404,4.124,17.98,1.006,18.362,715.0,570.938,4998.6,0,10.84,56992.4,35263.0,5.0,6.5,28.5,41.8,23.2,3.08,8.6,23.2,11.0,14.0,3.2,10.34,19.08,2.375,3.025,3.5,15.3,20.16,5.5,3.34,27.6,3.7,33.0,55.02,16.66,28.9,13.752755,2.864121,0,0,Non Significant
28089,190.0,38746.36,154.0,30094.86,36.0,8651.5,0.0,0.0,0.0,0.0,0.0,0.0,11.0,48.051948,67.598487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.947368,52.504726,0.000101,0.019335,0.036983,0.052027,15872.4,72.2,42.456,71.456,25.768,0.462,17.694,0.952,17.894,615.4,613.422,5362.4,1,10.98,69947.2,104561.8,2.0,8.3,17.0,26.3,48.4,4.26,10.32,17.8,5.6,11.8,2.8,12.2,15.58,1.375,2.925,3.36,8.3,19.02,6.16,4.54,24.46,3.96,36.1,58.48,12.24,24.38,146.341388,22.214509,0,1,High-High
27049,236.0,11060.38,78.0,3564.05,48.0,2053.9,55.0,2388.28,33.0,1818.42,22.0,1235.73,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001635,0.068768,0.0,0.0,9704.4,71.4,46.36,94.728,1.118,0.762,16.772,0.906,16.12,738.2,370.91,2789.4,0,7.76,66162.4,46246.4,4.0,5.6,32.8,35.5,26.0,3.26,5.1,15.2,8.8,13.4,2.8,9.16,18.76,2.625,3.1,2.76,8.3,19.9,4.7,2.5,20.98,3.62,23.88,43.14,12.98,21.72,61.104754,12.822295,0,2,Low-Low
37049,25.0,1027.66,0.0,0.0,0.0,0.0,0.0,0.0,14.0,549.01,11.0,478.65,1.97972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004718,-0.1875,0.0,0.0,21962.0,71.8,45.328,77.678,18.74,1.214,16.144,1.0,16.336,702.2,826.582,6920.6,1,15.06,50567.8,102490.8,3.0,11.2,26.0,37.5,25.3,4.82,11.98,22.0,10.6,16.8,2.8,8.78,18.4,1.95,2.85,2.94,13.22,26.2,8.96,3.6,29.9,4.66,36.16,60.26,11.78,24.02,144.565404,30.977858,0,0,Non Significant
37051,647.0,286705.03,32.0,13660.0,79.0,36252.22,208.0,97381.509999,163.0,68683.61,165.0,70727.69,27.798667,100.0,100.0,100.0,100.0,74.519231,82.389131,75.460123,84.911116,72.121212,77.641755,78.516229,84.888026,-3.4e-05,-0.016989,0.138621,0.09852,48577.4,69.2,44.77,54.538,37.004,3.932,21.494,1.064,20.544,799.6,743.0,4389.2,1,18.24,45021.8,332860.6,2.0,9.0,25.9,39.5,25.5,5.94,11.12,20.8,11.8,23.0,3.6,11.34,17.1,2.275,3.625,3.46,13.44,27.6,5.44,4.26,34.48,5.68,37.14,64.6,13.94,29.92,510.275864,74.469236,0,0,Non Significant
42091,2456.0,657351.33,639.0,199546.29,433.0,97289.27,370.0,88590.99,598.0,174564.77,416.0,97360.01,107.577077,48.826291,77.235112,37.413395,79.880094,43.243243,78.640717,39.632107,71.097645,26.201923,52.861159,39.90228,72.57614,1.2e-05,0.004931,0.114901,0.152996,143259.2,73.0,43.028,86.34,6.536,1.258,12.104,0.97,17.202,590.2,791.242,7515.8,1,6.1,87449.4,823822.6,1.0,5.6,23.6,21.6,49.3,3.88,4.82,17.0,5.6,15.2,3.2,11.46,18.7,1.95,2.225,3.22,8.9,21.32,8.6,4.88,22.74,5.46,35.26,57.58,12.02,26.62,1705.495611,296.578337,1,1,High-High
34025,1051.0,407979.55,145.0,55031.96,100.0,34678.53,202.0,81207.830001,292.0,114049.13,312.0,123012.1,58.0,76.551724,94.654052,69.0,95.1333,53.465347,82.632574,56.506849,82.434307,53.525641,80.604469,58.991437,84.64978,-3.8e-05,-0.015694,0.198516,0.134463,110217.0,73.0,43.366,85.044,5.988,3.314,10.984,1.026,18.12,629.6,865.924,8696.8,1,6.96,95223.8,621658.8,1.0,6.6,23.4,24.0,46.0,4.02,7.18,18.6,6.4,17.0,2.8,11.48,16.06,2.6,2.475,2.84,11.36,23.46,6.2,4.92,29.58,5.24,36.16,61.76,14.78,32.54,1326.083794,235.108033,1,1,High-High
34039,495.0,297517.789998,98.0,33920.189999,58.0,49808.29,59.0,34686.35,212.0,134618.529999,68.0,44484.43,25.962372,45.918367,45.163603,63.793103,53.990751,42.372881,28.199739,84.90566,82.283301,77.941176,60.541273,68.686869,63.758513,-1.5e-05,-0.005526,-0.03722,-0.059929,75846.4,73.4,42.596,64.096,18.422,11.808,14.618,1.074,18.51,560.4,759.988,7249.6,1,9.48,75980.4,554033.4,1.0,13.6,28.6,21.8,36.0,4.66,12.04,15.2,5.4,18.6,1.8,11.92,14.1,1.75,1.675,3.42,9.0,22.54,6.48,4.6,32.86,5.08,30.58,61.8,16.84,32.32,5386.548053,737.410918,1,1,High-High
09011,478.0,219153.44,83.0,50240.66,94.0,36731.39,171.0,74353.81,42.0,8495.72,88.0,49331.86,24.0,86.746988,91.873136,82.978723,97.620346,62.573099,86.869173,30.952381,78.03082,100.0,100.0,74.895397,92.431431,1.3e-05,0.004785,0.010734,0.008819,49733.0,72.0,44.808,86.864,3.932,3.948,28.782,1.06,17.664,867.2,618.804,5346.6,1,9.32,70119.4,267389.8,2.0,7.7,29.5,29.5,33.3,4.42,5.32,18.8,10.4,18.4,3.4,11.46,22.1,3.375,3.825,4.22,15.14,22.02,7.6,3.84,25.62,7.04,33.74,61.64,13.94,25.16,402.163705,74.800189,0,0,Non Significant
10001,319.0,148053.35,104.0,53303.69,61.0,25697.89,38.0,20981.26,35.0,19672.67,81.0,28397.84,17.0,76.923077,84.040842,100.0,100.0,100.0,100.0,100.0,100.0,71.604938,90.818597,85.266458,92.493152,7.4e-05,0.021085,-0.063766,0.013148,33176.6,70.8,45.07,74.742,19.644,2.186,19.82,1.034,18.316,674.2,705.89,6848.2,1,13.5,56113.6,176699.0,3.0,12.6,32.9,30.8,23.7,4.64,7.38,18.8,8.8,25.0,3.0,9.46,16.32,1.925,3.85,2.7,13.86,27.7,5.64,4.76,33.04,5.96,35.2,67.16,11.44,27.32,301.442051,56.59807,0,1,High-High
10003,13651.0,5339389.04999,3138.0,1182589.659992,2926.0,1223691.860007,2539.0,1018278.759991,2407.0,947710.249999,2641.0,967118.52,174.0,55.449331,69.627037,64.969241,70.95884,63.804647,68.248824,65.43415,67.196977,67.966679,72.713066,63.226137,69.797071,1.1e-05,0.004279,-0.126668,-0.280976,89556.4,72.2,43.358,73.508,18.6,3.022,16.73,0.982,17.24,647.2,736.808,6411.8,1,11.76,69180.4,556165.0,1.0,8.4,30.8,24.6,36.2,4.1,6.02,18.2,8.4,20.0,3.0,10.18,18.7,2.475,3.75,3.02,9.1,22.66,5.46,4.6,29.34,5.72,33.36,59.96,12.04,26.86,1304.675734,210.085248,1,1,High-High
12009,1373.0,662769.950001,197.0,112911.45,351.0,174121.27,233.0,100693.939999,262.0,123742.88,330.0,151300.410001,66.0,92.893401,97.379699,76.638177,89.307136,61.802575,80.462052,70.610687,84.761499,71.212121,86.730413,73.998543,87.901654,-7e-06,-0.010525,0.163325,0.093195,143606.0,72.8,46.126,86.302,6.36,4.104,12.88,1.042,17.624,652.4,903.032,6421.2,1,12.18,53871.2,585506.8,2.0,7.8,28.3,33.8,30.2,4.52,13.4,20.8,9.4,20.2,3.6,11.92,17.86,2.575,3.15,2.48,14.34,27.02,8.34,4.8,28.66,4.6,35.5,63.62,15.36,32.22,576.476866,141.391247,0,1,High-High
05031,1119.0,461823.35,207.0,75748.14,242.0,101532.58,217.0,87727.69,206.0,89994.73,247.0,106820.21,56.358916,41.545894,59.51762,64.049587,79.944477,42.396313,53.087594,46.116505,53.605417,68.421053,72.85963,53.351206,64.720972,-8.5e-05,-0.029047,-0.000595,-0.055129,17484.0,70.2,42.968,92.498,5.546,0.756,20.994,0.932,18.774,753.0,534.11,4236.2,1,16.64,45857.4,107345.0,3.0,10.7,34.6,28.5,26.2,3.3,9.52,22.2,10.6,14.0,3.0,12.66,20.84,1.425,2.525,3.42,12.84,18.42,6.46,3.84,26.0,3.28,33.8,58.82,12.78,26.78,151.787457,24.722641,0,0,Non Significant
05035,78.0,72145.98,32.0,31723.2,21.0,20260.36,25.0,20162.42,0.0,0.0,0.0,0.0,3.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,100.0,0.000107,0.097343,0.025,0.025,8410.6,68.2,43.914,59.384,38.886,0.692,31.974,1.098,19.908,690.2,646.51,4578.4,1,22.82,39770.4,48671.8,1.0,17.4,34.8,30.4,17.4,4.7,8.28,17.0,10.4,14.8,2.2,10.68,14.44,1.95,3.125,4.14,12.14,25.88,4.02,4.14,31.42,3.38,31.44,65.9,18.98,28.0,79.821241,13.793296,1,0,Non Significant
05063,11.0,1144.95,11.0,1144.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.998895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002184,0.227273,0.0,0.0,8176.6,70.4,44.89,96.772,1.23,0.798,22.184,0.956,15.938,735.8,552.176,4390.0,0,16.04,43318.4,37427.2,7.0,14.0,37.6,30.9,17.5,4.74,9.48,25.0,13.4,14.8,3.6,12.18,19.04,1.825,3.7,4.56,15.38,19.36,7.68,4.08,26.44,3.88,38.42,59.88,21.34,33.66,48.991496,10.703014,0,0,Non Significant
04025,767.0,370529.059999,167.0,80673.489999,100.0,57101.57,163.0,97611.61,212.0,85468.94,125.0,49673.45,46.0,61.077844,86.524148,69.0,94.598712,77.300613,90.218479,66.509434,91.734892,71.2,79.687962,68.709257,89.027217,2.1e-05,-0.0038,0.125128,-0.124411,72069.8,73.0,47.478,92.796,0.354,3.524,7.42,0.792,13.142,531.6,717.978,6032.6,1,13.5,49980.8,228066.6,3.0,9.0,25.8,39.3,25.9,4.84,13.76,19.4,6.4,15.4,2.8,6.96,13.14,1.7,2.25,1.22,10.08,18.16,8.14,3.12,17.68,5.62,32.56,48.12,9.0,23.4,28.074922,8.871768,0,0,Non Significant
05005,38.0,13678.63,0.0,0.0,11.0,4905.34,0.0,0.0,14.0,4275.72,13.0,4497.57,2.976838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000333,-0.147059,0.0,0.0,14692.2,72.4,46.584,0.0,0.0,0.0,13.858,0.896,15.584,605.2,662.444,4638.0,0,14.16,40339.2,41426.6,7.0,11.3,36.3,34.5,17.9,4.42,9.18,24.2,11.2,17.4,2.8,12.34,15.62,1.875,3.175,1.66,12.24,20.56,7.96,3.22,23.64,3.38,31.94,58.66,11.4,26.08,74.739077,26.506676,0,0,Non Significant
05007,228.0,104932.19,28.0,15411.76,38.0,16425.28,52.0,18943.4,65.0,35322.65,45.0,18829.1,16.976489,57.142857,55.217315,31.578947,43.158351,0.0,0.0,20.0,20.254709,31.111111,37.325204,24.122807,28.38151,-9.7e-05,-0.077687,0.031713,0.037006,38359.8,72.0,44.566,92.024,0.49,4.018,13.822,0.952,15.2,684.4,656.69,5084.4,1,9.3,65769.4,265759.0,2.0,11.4,29.2,26.1,33.4,3.02,10.56,23.2,9.2,17.6,3.0,10.38,20.18,1.675,2.375,2.44,11.82,21.46,7.32,3.4,22.74,4.32,34.1,56.4,12.88,34.42,313.632861,45.269939,0,2,Low-Low
12021,1697.0,939806.62,241.0,121022.4,312.0,157346.46,304.0,186956.69,370.0,218037.85,470.0,256443.22,68.912385,51.452282,63.226419,61.858974,77.651477,91.447368,94.741836,93.243243,97.893104,86.382979,92.880354,79.316441,88.045301,-3e-05,-0.017386,-0.093485,-0.070189,90715.4,75.0,46.902,89.442,1.792,5.35,7.312,0.924,15.214,510.4,1080.786,8521.6,1,11.34,67711.0,371453.4,2.0,12.9,25.8,24.9,36.4,4.2,22.3,19.8,4.4,16.0,3.2,9.72,15.06,2.325,2.0,1.5,9.0,21.18,9.16,3.82,21.82,4.08,37.62,57.16,12.06,32.96,185.88247,45.395742,0,1,High-High
12033,3610.0,1834765.839997,774.0,352714.139996,577.0,342174.25,505.0,238918.24,867.0,446096.240001,887.0,454862.97,132.096333,54.909561,80.296466,70.537262,81.659467,59.405941,67.969637,74.048443,83.292363,79.143179,87.988525,68.587258,81.580865,-1e-05,-0.004334,-0.076675,-0.12627,64767.0,71.4,45.568,79.518,14.716,1.944,17.318,1.04,18.082,770.6,750.708,5258.8,1,15.44,48498.8,313490.6,2.0,9.5,27.2,36.7,26.5,4.38,12.48,21.6,9.8,18.6,3.6,12.16,19.34,2.425,4.075,3.2,13.62,25.2,8.32,3.94,28.74,4.92,39.64,62.1,15.24,29.5,477.546419,98.66085,0,0,Non Significant
05119,9208.0,2738505.73,1685.0,501768.41,1923.0,593365.079999,2040.0,575681.139999,1727.0,543040.99,1833.0,524650.110001,179.0,25.222552,43.579934,26.625065,49.282106,23.72549,42.35174,27.446439,46.657699,24.659029,44.79367,25.488705,45.400109,1e-06,-0.001194,0.006653,0.034035,68849.2,70.4,43.076,72.366,24.206,1.068,18.302,0.962,19.432,670.4,659.388,5269.4,1,16.58,49888.2,392967.2,2.0,9.6,26.0,30.1,34.3,3.66,8.76,19.6,9.4,14.2,3.0,11.28,18.24,1.85,3.8,3.62,8.86,19.86,6.78,4.04,24.16,4.64,31.04,57.26,12.8,28.02,517.223397,90.619312,0,0,Non Significant
17031,31360.0,3185757.650002,6354.0,694811.69,6289.0,643243.840001,6225.0,648923.970001,5772.0,578874.32,6720.0,619903.83,606.19981,3.210576,16.93231,2.798537,16.032021,3.24498,17.645402,3.361053,15.957871,2.33631,12.539368,2.975128,15.863917,3e-05,-0.000467,0.575483,1.658027,717075.0,73.0,42.842,62.502,20.96,10.31,20.91,1.062,20.362,663.0,649.586,5516.2,1,14.52,62197.8,5198274.8,1.0,12.9,23.1,25.2,38.8,5.18,10.22,16.0,7.2,15.4,2.2,11.64,15.38,2.175,2.05,3.4,10.36,23.8,7.02,4.16,28.84,5.52,35.6,58.38,16.56,26.42,5498.922911,758.547845,1,0,Non Significant
18163,303.0,29422.07,78.0,8329.07,101.0,8377.02,64.0,5946.31,36.0,4206.0,24.0,2563.67,19.0,0.0,0.0,13.861386,12.827593,0.0,0.0,36.111111,20.677128,0.0,0.0,8.910891,6.608135,0.000603,0.044459,-0.021355,-0.022323,34906.2,71.0,43.936,90.32,6.902,0.542,22.794,1.01,17.592,757.6,616.542,5116.6,1,16.32,48026.4,181291.2,2.0,9.9,32.5,30.6,27.0,3.52,9.44,22.2,12.4,20.4,3.6,11.1,22.58,3.525,3.875,4.6,14.26,22.94,6.64,3.28,27.26,5.32,39.08,59.92,14.22,24.34,776.490845,149.507228,0,0,Non Significant
18037,82.0,10669.34,23.0,2735.39,0.0,0.0,23.0,3130.49,12.0,1597.83,24.0,3205.63,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000346,-0.032318,0.0,0.0,8014.0,73.0,43.662,0.0,0.0,0.0,13.974,0.916,11.946,574.6,604.56,5214.2,0,7.2,61843.2,42543.0,5.0,10.7,38.3,27.2,23.7,2.76,8.92,17.4,6.4,12.4,2.4,10.1,16.66,1.675,1.775,2.86,9.72,20.26,7.96,4.76,23.18,3.16,37.76,61.62,14.66,23.78,99.569592,18.756334,0,0,Non Significant
18039,225.0,60880.88,54.0,7613.86,46.0,10717.75,40.0,12640.39,42.0,14373.85,43.0,15535.03,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000497,0.216667,0.0,0.0,31745.6,71.6,43.688,90.14,4.636,2.994,20.658,0.95,15.01,636.4,552.582,4310.0,1,11.82,55702.6,204557.8,3.0,19.2,34.7,26.3,19.8,3.06,15.04,17.2,9.6,17.8,2.6,10.58,19.38,2.125,2.6,3.82,11.42,24.78,7.44,3.14,26.24,4.36,28.28,56.56,13.58,29.18,441.647343,68.539845,0,0,Non Significant
13135,755.0,241694.88,154.0,50431.93,150.0,42312.89,95.0,41790.63,202.0,57630.75,154.0,49528.68,47.61039,7.142857,17.269377,28.0,52.462855,11.578947,39.280217,0.0,0.0,0.0,0.0,8.476821,19.579761,-7.9e-05,-0.009034,0.039247,0.079409,87732.6,71.0,44.058,69.51,16.226,5.188,14.664,0.982,18.786,573.2,729.012,5520.4,1,10.6,68436.8,915045.8,1.0,12.3,22.3,28.4,36.9,4.22,17.74,17.2,6.4,18.2,2.6,11.38,15.82,1.525,2.275,2.8,9.48,24.7,5.98,3.92,26.56,5.02,30.4,58.26,12.14,24.3,2126.119758,203.847736,1,0,Non Significant
13151,584.0,287849.9,105.0,50005.76,123.0,57725.15,115.0,59308.11,111.0,59003.17,130.0,61807.71,20.237973,82.857143,94.688732,78.861789,94.768554,81.73913,83.736271,84.684685,85.925858,70.0,74.226031,79.280822,86.258116,-0.00031,-0.097737,0.169337,0.148732,29157.4,70.0,45.088,65.158,28.954,2.306,14.018,1.01,19.814,573.4,721.532,5761.6,1,8.98,69195.4,225356.2,1.0,8.8,31.7,31.1,28.5,4.94,12.8,20.0,8.4,27.0,3.6,8.32,14.94,1.5,4.325,2.36,10.32,28.0,5.36,4.5,30.04,4.98,31.4,63.78,11.28,23.8,699.588051,90.515232,1,0,Non Significant
17201,264.0,68769.9,52.0,14680.9,64.0,18369.61,46.0,10340.55,55.0,11666.49,47.0,13712.35,13.848769,75.0,84.635138,76.5625,81.959062,36.956522,46.672469,49.090909,68.711326,34.042553,31.483663,56.060606,64.912556,0.000226,0.090133,0.056404,0.0658,54424.8,71.0,44.598,84.576,8.622,3.83,22.754,1.0,18.17,707.6,542.892,4547.4,1,15.34,53423.0,284819.2,2.0,12.3,31.7,33.1,22.9,6.22,7.48,20.6,10.4,14.4,3.4,9.66,18.26,2.25,2.575,3.36,11.7,24.52,5.92,3.36,26.88,5.18,33.26,54.36,15.22,23.84,554.811614,106.016417,0,0,Non Significant
13291,64.0,3130.76,17.0,610.56,0.0,0.0,0.0,0.0,47.0,2520.2,0.0,0.0,2.975992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000273,-0.007744,0.0,0.0,7955.0,72.8,46.85,96.53,0.2,1.14,13.34,0.858,13.936,675.0,688.872,5261.2,0,14.1,47963.8,23287.8,9.0,11.0,34.0,32.5,22.5,4.34,18.14,16.0,7.6,18.2,2.8,9.68,14.08,1.325,2.525,1.58,11.34,21.78,5.88,3.22,25.66,3.42,34.0,59.9,12.24,24.5,72.338985,24.710648,0,0,Non Significant
13299,1063.0,244054.040001,184.0,30832.75,166.0,32459.24,191.0,38575.1,267.0,77198.08,255.0,64988.87,30.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,-6.4e-05,-0.029587,0.0,0.0,7920.6,70.2,45.538,78.5,19.032,0.91,29.412,1.08,19.234,865.0,698.382,5642.8,0,25.16,36864.8,35592.8,5.0,18.6,39.2,27.0,15.2,4.9,15.98,25.6,11.6,28.8,3.8,11.62,17.82,3.15,5.725,3.82,18.26,25.34,8.06,4.98,32.42,5.18,37.88,70.14,14.16,30.56,39.881631,8.87501,0,0,Non Significant
48321,24.0,8164.55,0.0,0.0,0.0,0.0,0.0,0.0,12.0,5327.85,12.0,2836.7,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000476,-0.208333,0.0,0.0,6564.0,71.2,48.63,66.264,12.168,18.502,21.1,1.114,18.606,850.8,620.8,3901.2,0,18.36,47260.8,36773.6,4.0,19.4,31.6,31.5,17.4,6.66,21.0,19.6,9.6,13.8,2.0,13.26,17.22,2.375,2.75,3.34,13.14,26.56,4.54,4.7,34.6,3.94,32.66,66.34,24.66,44.86,33.42216,5.965776,0,0,Non Significant
51059,1371.0,689559.749999,383.0,191523.8,253.0,124193.88,303.0,156950.45,224.0,104411.43,208.0,112480.19,49.630051,75.979112,85.428996,90.909091,96.442772,74.587459,83.397302,82.589286,90.206455,100.0,100.0,83.150985,90.050407,3.4e-05,0.018932,-0.114502,-0.087234,118876.0,74.0,44.518,70.936,6.54,5.446,10.44,0.838,15.904,498.8,668.874,5616.2,1,6.2,119256.8,1145862.4,1.0,7.5,12.8,18.1,61.6,2.86,9.0,14.0,3.4,8.4,2.6,10.38,11.78,1.375,1.1,1.98,6.08,18.54,6.58,3.74,22.34,5.1,29.88,51.42,9.56,21.14,2930.826741,304.054797,1,1,High-High
51083,11.0,669.24,0.0,0.0,0.0,0.0,0.0,0.0,11.0,669.24,0.0,0.0,0.99951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001868,-0.113636,0.0,0.0,9269.2,71.4,43.118,64.568,33.51,0.546,24.534,0.996,16.062,840.0,472.426,3637.8,0,17.02,41711.6,34552.0,6.0,18.5,36.0,30.1,15.4,4.92,11.48,14.2,10.2,13.4,1.8,9.22,13.52,2.025,2.425,2.5,11.92,21.38,3.66,3.42,33.06,6.1,26.98,68.12,12.16,25.42,42.247924,11.333771,0,0,Non Significant
53007,1303.0,82747.4,369.0,28448.81,316.0,15118.64,276.0,21072.7,189.0,9924.58,153.0,8182.67,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000164,0.0176,0.0,0.0,15916.0,73.0,47.4,90.42,0.192,6.602,17.894,0.89,13.376,618.2,505.982,3825.0,1,12.12,55979.8,76229.2,3.0,17.4,26.4,30.5,25.8,5.02,10.34,21.4,7.4,9.6,3.8,10.02,18.84,2.525,3.875,2.02,8.22,18.84,4.76,2.64,20.94,3.4,25.96,46.12,10.12,18.52,26.101198,5.449705,0,0,Non Significant
48135,56.0,2916.77,0.0,0.0,14.0,622.83,16.0,784.14,15.0,869.25,11.0,640.55,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00327,-0.13466,0.0,0.0,17526.2,71.0,45.538,58.524,4.322,35.62,24.92,1.03,17.424,810.2,562.464,4376.6,1,13.0,59282.0,160579.0,3.0,24.0,30.3,30.2,15.4,4.12,21.38,18.0,10.4,17.0,1.8,12.58,16.56,2.15,1.8,2.54,13.24,23.42,4.94,4.62,30.14,5.08,32.9,59.76,16.36,32.62,178.880835,19.523732,0,0,Non Significant
48141,217.0,55528.11,55.0,13736.21,16.0,716.38,14.0,680.12,31.0,11023.04,101.0,29372.36,15.0,60.0,91.900022,0.0,0.0,0.0,0.0,51.612903,92.273456,41.584158,59.939855,41.935484,72.757149,-7.5e-05,-0.020493,-0.003284,-0.00448,116148.2,72.0,46.532,35.59,4.346,57.056,20.018,1.092,19.718,617.4,679.444,4453.8,1,20.66,44369.2,836062.2,2.0,21.5,23.7,31.4,23.3,4.58,22.94,15.4,5.2,20.4,2.0,12.5,15.36,1.75,2.075,2.34,9.0,28.02,9.26,3.5,32.68,5.46,32.62,56.66,12.74,22.98,825.583074,114.692409,0,0,Non Significant
48167,780.0,73208.82,57.0,3764.1,55.0,6831.56,73.0,11153.4,33.0,9017.72,562.0,42442.04,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8e-05,-0.004776,0.0,0.0,48984.8,71.8,45.478,72.606,13.792,10.332,13.212,1.08,20.806,679.8,628.994,4447.8,1,12.46,69035.0,332884.8,1.0,11.0,24.9,33.0,31.1,4.86,16.22,21.8,9.2,17.4,2.8,11.96,18.82,2.7,2.85,3.44,10.48,26.52,5.98,4.8,28.38,4.84,32.54,59.98,18.08,30.04,879.814356,129.466801,1,0,Non Significant
48221,860.0,293351.890001,172.0,59618.86,174.0,72204.200001,73.0,27881.8,185.0,52564.88,256.0,81082.15,41.702031,57.55814,70.993156,60.344828,77.781486,58.90411,65.731768,30.27027,45.944307,39.0625,53.901901,46.860465,62.951495,-1.4e-05,-0.010511,0.099512,0.0895,15007.2,73.0,46.456,95.406,0.322,2.532,8.81,0.914,14.34,620.6,830.02,5346.0,1,10.02,63771.0,58317.8,1.0,10.6,30.0,33.0,26.4,4.1,17.96,20.2,8.4,17.0,2.8,11.66,19.46,1.4,1.775,2.08,14.08,21.36,7.5,3.46,24.66,5.26,41.2,60.94,15.66,26.26,138.640313,35.676979,1,0,Non Significant
48245,274.0,61193.83,99.0,27040.68,45.0,2649.67,34.0,5482.11,55.0,13025.59,41.0,12995.78,17.0,0.0,0.0,0.0,0.0,38.235294,81.206689,56.363636,67.269582,65.853659,94.07423,25.912409,41.572459,4.9e-05,0.039659,-0.031135,-0.04915,40745.8,71.0,45.214,63.012,27.912,6.116,20.174,1.16,18.04,759.4,693.344,4677.4,1,18.24,48992.8,254340.0,2.0,15.8,31.9,32.6,19.7,6.72,20.84,18.2,9.8,22.2,2.8,13.58,17.84,1.7,5.525,3.86,14.08,28.12,7.26,5.44,33.26,4.72,34.72,67.44,19.46,36.76,290.244724,46.497812,0,0,Non Significant
51630,397.0,235559.13,63.0,67732.239999,25.0,16830.81,72.0,27969.64,90.0,27621.86,147.0,95404.580001,21.968976,100.0,100.0,44.0,36.09856,83.333333,98.655185,15.555556,27.463647,70.068027,81.108831,63.224181,79.117685,-1.5e-05,-0.029252,0.009682,0.019873,3636.4,71.6,42.244,75.212,19.732,1.784,19.616,0.996,18.598,811.0,726.728,5529.8,1,15.2,56314.6,28621.6,1.0,9.8,23.7,25.5,40.9,4.18,11.0,17.4,8.2,13.0,3.2,11.54,18.18,2.575,2.95,3.92,10.1,23.14,5.16,4.08,27.88,6.28,30.7,60.2,13.4,26.2,2741.532567,348.314176,1,1,High-High
